movieId,userId,rating,timestamp
222,4,1.0,1999-12-19 18:44:00
232,4,5.0,2000-07-26 14:44:44
235,4,2.0,1999-12-14 12:11:53
247,4,3.0,2001-04-09 20:41:34
260,4,5.0,1999-12-13 10:00:59
265,4,5.0,2000-07-25 15:21:08
296,4,1.0,1999-12-14 12:09:10
319,4,5.0,1999-12-13 09:59:42
342,4,5.0,2000-07-25 15:21:40
345,4,4.0,1999-12-19 18:44:23
348,4,4.0,2000-07-26 14:46:26
351,4,3.0,2001-04-10 20:35:01
357,4,3.0,2000-07-26 14:55:06
368,4,4.0,1999-12-13 09:51:30
417,4,2.0,1999-12-13 09:47:47
441,4,1.0,2001-04-10 20:35:15
450,4,2.0,2001-04-09 20:40:28
457,4,5.0,1999-12-13 10:00:59
475,4,5.0,1999-12-14 12:24:50
492,4,5.0,1999-12-13 10:11:12
509,4,1.0,1999-12-13 09:58:26
538,4,5.0,1999-12-13 09:50:36
539,4,1.0,2000-07-25 15:27:12
553,4,2.0,1999-12-13 10:01:41
588,4,4.0,1999-12-13 10:07:50
593,4,5.0,2000-07-25 15:46:26
595,4,3.0,2001-04-09 20:36:49
599,4,2.0,1999-12-13 09:49:47
608,4,5.0,2000-07-25 15:46:48
648,4,3.0,1999-12-13 10:11:46
708,4,4.0,2001-04-10 20:40:30
759,4,3.0,1999-12-13 09:50:01
800,4,4.0,1999-12-13 09:58:26
892,4,4.0,2000-07-26 14:45:14
898,4,5.0,2000-07-26 14:55:47
899,4,4.0,1999-12-13 10:07:33
902,4,4.0,1999-12-13 09:47:26
904,4,4.0,1999-12-13 10:10:37
908,4,5.0,1999-12-14 12:18:22
910,4,5.0,1999-12-14 12:19:49
912,4,5.0,1999-12-14 12:18:22
914,4,5.0,1999-12-13 10:07:50
919,4,5.0,1999-12-13 10:05:21
920,4,5.0,1999-12-14 12:13:22
930,4,5.0,2000-07-25 15:22:51
937,4,3.0,2001-04-09 20:44:45
1025,4,4.0,1999-12-13 10:00:32
1046,4,5.0,1999-12-14 12:14:14
1057,4,3.0,2000-07-25 15:56:18
1060,4,2.0,2001-04-10 20:33:39
1073,4,4.0,1999-12-13 10:04:43
1077,4,5.0,1999-12-14 12:14:52
1079,4,2.0,1999-12-13 09:55:46
1080,4,5.0,2001-04-10 20:31:36
1084,4,5.0,1999-12-13 10:00:59
1086,4,5.0,2000-07-25 15:42:03
1094,4,3.0,2000-07-25 15:21:40
1103,4,5.0,2000-07-25 15:42:03
1136,4,5.0,2001-04-10 20:30:25
1179,4,4.0,2000-07-25 15:33:00
1183,4,1.0,2000-07-28 10:01:53
1188,4,5.0,2000-07-25 15:21:40
1196,4,5.0,2000-07-25 15:26:03
1197,4,5.0,2000-07-25 15:26:03
1198,4,3.0,2000-07-25 15:25:28
1199,4,2.0,1999-12-13 09:56:07
1203,4,5.0,1999-12-14 12:20:25
1211,4,1.0,2000-07-25 15:33:25
1213,4,4.0,1999-12-13 10:08:49
1219,4,4.0,2000-07-25 15:46:01
1225,4,4.0,2000-07-25 15:35:26
1250,4,5.0,1999-12-14 12:20:08
1259,4,4.0,2000-07-25 15:25:28
1265,4,4.0,2000-07-26 14:44:44
1266,4,4.0,2001-04-09 20:43:57
1279,4,2.0,2001-04-10 20:33:52
1282,4,5.0,1999-12-13 10:07:33
1283,4,5.0,1999-12-13 09:51:30
1288,4,4.0,1999-12-13 10:07:33
1291,4,4.0,2000-07-25 15:26:03
1304,4,3.0,1999-12-13 09:47:47
1391,4,1.0,1999-12-14 12:16:06
1449,4,5.0,1999-12-13 10:09:27
1466,4,4.0,1999-12-14 12:11:32
1500,4,4.0,2000-07-26 14:47:10
1517,4,4.0,1999-12-13 10:09:50
1580,4,3.0,2001-04-10 20:40:44
1597,4,1.0,1999-12-13 10:11:46
1617,4,2.0,1999-12-13 10:10:37
1641,4,4.0,2000-07-26 14:45:58
1704,4,1.0,1999-12-19 18:43:35
1719,4,4.0,1999-12-13 10:12:36
1732,4,4.0,1999-12-13 10:11:29
1733,4,5.0,1999-12-13 09:59:03
1734,4,3.0,2000-07-25 15:35:57
1834,4,5.0,1999-12-14 12:22:14
1860,4,2.0,2001-04-09 20:43:21
1883,4,4.0,2000-07-26 14:44:02
1885,4,3.0,2000-07-26 14:43:37
1892,4,2.0,2000-07-25 15:37:11
1895,4,4.0,1999-12-19 18:46:19
1907,4,3.0,2000-07-25 15:55:05
1914,4,4.0,2000-07-26 14:45:14
1916,4,1.0,2001-04-10 20:33:06
1923,4,3.0,2001-04-10 20:34:30
1947,4,5.0,1999-12-13 10:07:33
1966,4,2.0,2000-07-26 14:44:44
1967,4,5.0,1999-12-13 09:56:07
1968,4,4.0,2001-04-10 20:33:06
2019,4,2.0,1999-12-13 09:51:30
2076,4,4.0,1999-12-13 09:57:32
2078,4,5.0,1999-12-13 10:05:21
2109,4,4.0,2001-04-10 20:36:56
2145,4,3.0,2001-04-10 20:42:08
2150,4,5.0,2001-04-10 20:32:18
2174,4,5.0,2000-07-25 15:44:15
2186,4,5.0,1999-12-14 12:20:08
2203,4,4.0,1999-12-13 10:08:49
2204,4,5.0,2000-07-25 15:46:48
2282,4,1.0,1999-12-19 18:47:18
2324,4,1.0,2000-07-26 14:43:10
2336,4,2.0,2000-07-25 15:29:24
2351,4,4.0,1999-12-13 09:47:47
2359,4,4.0,2000-07-26 14:43:10
2390,4,5.0,1999-12-13 09:59:24
2395,4,3.0,2000-07-26 14:55:06
2406,4,4.0,2001-04-10 20:41:42
2467,4,4.0,1999-12-13 10:10:58
2571,4,1.0,1999-12-14 12:09:45
2583,4,5.0,1999-12-13 09:54:23
2599,4,5.0,2000-07-26 14:44:44
2628,4,1.0,2001-04-09 20:41:34
2683,4,4.0,1999-12-13 10:09:50
2692,4,5.0,1999-12-13 09:56:53
2712,4,2.0,1999-12-13 09:49:02
2762,4,4.0,2000-07-25 15:46:26
2763,4,1.0,2000-07-28 10:03:41
2770,4,2.0,1999-12-14 12:12:33
2791,4,5.0,2000-07-25 15:40:28
2843,4,5.0,1999-12-13 09:53:34
2858,4,5.0,2000-07-25 15:32:20
2874,4,4.0,2001-04-10 20:36:56
2921,4,4.0,1999-12-13 09:51:48
2926,4,5.0,2001-04-10 20:34:30
2959,4,2.0,1999-12-13 09:48:48
2973,4,2.0,1999-12-13 09:55:46
2997,4,4.0,2001-04-09 20:36:50
3033,4,4.0,2001-04-10 20:56:40
3044,4,5.0,1999-12-13 10:12:00
3060,4,4.0,2001-04-10 20:34:44
3079,4,3.0,2000-07-28 09:56:37
3083,4,5.0,2000-07-26 14:41:27
3160,4,4.0,2000-07-25 15:32:01
3175,4,1.0,2000-07-25 15:28:50
3176,4,4.0,2000-07-25 15:42:51
3204,4,4.0,2000-07-25 15:43:48
3255,4,4.0,2000-07-26 14:55:06
3317,4,4.0,2001-04-10 20:28:18
3358,4,3.0,2000-07-26 14:45:58
3365,4,5.0,2000-07-25 15:18:49
3386,4,4.0,2000-07-25 15:36:35
3408,4,4.0,2001-04-09 20:47:18
3481,4,2.0,2000-07-25 15:17:23
3489,4,1.0,2001-04-09 20:41:48
3508,4,5.0,2000-07-25 15:19:11
3538,4,2.0,2001-04-09 20:46:52
3591,4,1.0,2001-04-10 20:39:59
3788,4,3.0,2000-07-25 15:31:25
3809,4,3.0,2001-04-10 20:56:47
3851,4,5.0,2001-04-09 20:46:20
3897,4,4.0,2001-04-10 20:27:45
3911,4,3.0,2001-04-09 20:45:49
3967,4,4.0,2001-04-09 20:46:04
3996,4,4.0,2001-04-09 20:45:30
4002,4,3.0,2001-04-10 20:33:39
4014,4,1.0,2001-04-09 20:47:34
4020,4,3.0,2001-04-09 20:40:56
4021,4,4.0,2001-04-09 20:46:20
4027,4,3.0,2001-04-09 20:46:41
4029,4,3.0,2001-04-09 20:47:06
4033,4,4.0,2001-04-09 20:45:49
4034,4,5.0,2001-04-09 20:39:13
4074,4,3.0,2001-04-09 20:37:45
4121,4,4.0,2001-04-10 20:35:01
4144,4,3.0,2001-04-09 20:38:05
4166,4,3.0,2001-04-09 20:38:20
4226,4,2.0,2001-12-05 16:23:44
4239,4,5.0,2001-04-09 20:38:05
4246,4,4.0,2001-12-05 17:49:02
4252,4,3.0,2001-12-05 16:24:25
4260,4,2.0,2001-12-05 16:23:44
4273,4,4.0,2001-12-05 17:47:50
4308,4,1.0,2001-12-05 16:24:25
4347,4,4.0,2001-12-05 16:26:26
4381,4,3.0,2001-12-05 17:48:29
4641,4,1.0,2001-12-05 16:26:26
4741,4,3.0,2001-12-05 17:48:52
4765,4,5.0,2001-12-05 16:24:05
4881,4,3.0,2001-12-05 16:24:05
4896,4,4.0,2001-12-05 17:48:52
4902,4,4.0,2001-12-05 16:24:25
4967,4,5.0,2001-12-05 16:23:44
1,5,4.0,1996-11-08 06:36:02
21,5,4.0,1996-11-08 06:40:38
34,5,4.0,1996-11-08 06:34:41
36,5,4.0,1996-11-08 06:41:32
39,5,3.0,1996-11-08 06:36:01
50,5,4.0,1996-11-08 06:34:41
58,5,5.0,1996-11-08 06:40:38
110,5,4.0,1996-11-08 06:34:40
150,5,3.0,1996-11-08 06:32:28
153,5,3.0,1996-11-08 06:33:22
232,5,4.0,1996-11-08 06:41:32
247,5,5.0,1996-11-08 06:42:17
253,5,3.0,1996-11-08 06:41:32
261,5,4.0,1996-11-08 06:40:38
265,5,3.0,1996-11-08 06:38:49
266,5,1.0,1996-11-08 06:41:51
290,5,5.0,1996-11-08 06:41:51
296,5,5.0,1996-11-08 06:32:28
300,5,3.0,1996-11-08 06:42:17
316,5,2.0,1996-11-08 06:33:52
318,5,3.0,1996-11-08 06:34:40
344,5,3.0,1996-11-08 06:33:22
349,5,3.0,1996-11-08 06:33:52
357,5,2.0,1996-11-08 06:40:38
364,5,3.0,1996-11-08 06:34:42
367,5,4.0,1996-11-08 06:38:49
380,5,2.0,1996-11-08 06:32:28
410,5,3.0,1996-11-08 06:41:32
457,5,4.0,1996-11-08 06:33:21
474,5,4.0,1996-11-08 06:42:17
475,5,5.0,1996-11-08 06:41:51
515,5,3.0,1996-11-08 06:38:49
527,5,5.0,1996-11-08 06:36:00
531,5,4.0,1996-11-08 06:40:58
534,5,3.0,1996-11-08 06:41:51
588,5,4.0,1996-11-08 06:33:21
589,5,3.0,1996-11-08 06:40:58
590,5,5.0,1996-11-08 06:32:27
592,5,3.0,1996-11-08 06:32:27
594,5,5.0,1996-11-08 06:40:38
595,5,5.0,1996-11-08 06:33:52
596,5,5.0,1996-11-08 06:41:32
597,5,3.0,1996-11-08 06:36:02
608,5,3.0,1996-11-08 06:40:58
2,6,4.0,1996-10-17 11:58:42
3,6,5.0,1996-10-17 12:11:36
4,6,3.0,1996-10-17 12:12:29
5,6,5.0,1996-10-17 12:05:38
6,6,4.0,1996-10-17 12:02:37
7,6,4.0,1996-10-17 12:11:04
8,6,3.0,1996-10-17 12:28:01
10,6,3.0,1996-10-17 11:54:13
11,6,4.0,1996-10-17 11:58:09
13,6,3.0,1996-10-17 12:33:08
15,6,4.0,1996-10-17 12:15:05
16,6,4.0,1996-10-17 12:03:39
17,6,4.0,1996-10-17 11:59:19
19,6,2.0,1996-10-17 11:56:22
21,6,2.0,1996-10-17 11:56:22
22,6,5.0,1996-10-17 12:04:35
24,6,4.0,1996-10-17 12:13:17
25,6,3.0,1996-10-17 12:01:35
26,6,4.0,1996-10-17 12:29:22
27,6,3.0,1996-10-17 12:30:02
31,6,3.0,1996-10-17 12:03:39
32,6,4.0,1996-10-17 11:57:06
34,6,4.0,1996-10-17 11:55:54
36,6,5.0,1996-10-17 12:02:06
41,6,4.0,1996-10-17 12:22:42
43,6,4.0,1996-10-17 12:33:27
45,6,3.0,1996-10-17 12:05:07
46,6,4.0,1996-10-17 12:15:51
47,6,4.0,1996-10-17 11:55:17
50,6,1.0,1996-10-17 11:56:21
54,6,4.0,1996-10-17 12:30:02
60,6,4.0,1996-10-17 12:11:03
61,6,4.0,1996-10-17 12:30:54
62,6,4.0,1996-10-17 12:01:00
65,6,3.0,1996-10-17 12:24:30
66,6,3.0,1996-10-17 12:25:51
76,6,4.0,1996-10-17 12:28:37
79,6,3.0,1996-10-17 12:21:47
86,6,5.0,1996-10-17 12:42:11
87,6,3.0,1996-10-17 12:28:20
88,6,2.0,1996-10-17 12:34:54
89,6,4.0,1996-10-17 12:25:24
92,6,4.0,1996-10-17 12:30:54
93,6,4.0,1996-10-17 12:16:24
95,6,4.0,1996-10-17 11:59:19
100,6,3.0,1996-10-17 12:25:51
102,6,1.0,1996-10-17 12:30:36
104,6,4.0,1996-10-17 12:12:29
105,6,3.0,1996-10-17 12:02:37
110,6,5.0,1996-10-17 11:54:43
112,6,4.0,1996-10-17 12:06:34
113,6,3.0,1996-10-17 12:44:17
126,6,3.0,1996-10-17 12:29:02
135,6,3.0,1996-10-17 12:23:07
140,6,3.0,1996-10-17 12:23:44
141,6,4.0,1996-10-17 11:59:46
145,6,4.0,1996-10-17 12:06:06
146,6,4.0,1996-10-17 12:33:27
150,6,4.0,1996-10-17 11:51:50
151,6,4.0,1996-10-17 11:59:46
153,6,3.0,1996-10-17 11:52:26
158,6,4.0,1996-10-17 12:01:00
159,6,3.0,1996-10-17 12:23:26
160,6,5.0,1996-10-17 11:57:37
161,6,3.0,1996-10-17 11:54:13
163,6,3.0,1996-10-17 12:05:07
165,6,3.0,1996-10-17 11:52:26
168,6,5.0,1996-10-17 12:01:35
170,6,3.0,1996-10-17 12:11:03
171,6,3.0,1996-10-17 12:30:02
174,6,3.0,1996-10-17 12:14:39
177,6,3.0,1996-10-17 12:22:11
179,6,1.0,1996-10-17 12:29:22
180,6,2.0,1996-10-17 12:23:26
181,6,3.0,1996-10-17 12:05:38
185,6,3.0,1996-10-17 11:54:43
186,6,3.0,1996-10-17 12:00:19
189,6,3.0,1996-10-17 12:44:01
191,6,2.0,1996-10-17 12:22:11
195,6,4.0,1996-10-17 12:14:15
196,6,3.0,1996-10-17 11:59:46
201,6,3.0,1996-10-17 12:44:50
204,6,3.0,1996-10-17 12:00:19
205,6,3.0,1996-10-17 12:31:17
207,6,4.0,1996-10-17 12:07:04
208,6,3.0,1996-10-17 11:54:13
